treat,id,population,heat_2,time_2,body_part,temp,mass_initial,urine,posture
Heliothermy,TV14,Torres Vedras,Heating,60,Snout,0.4,7.918,0,0
Heliothermy,TV14,Torres Vedras,Heating,60,Eye,2.3,7.918,0,0
Heliothermy,TV14,Torres Vedras,Heating,60,Head,2.9,7.918,0,0
Heliothermy,TV14,Torres Vedras,Heating,60,Dorsum,2.7,7.918,0,0
Heliothermy,TV14,Torres Vedras,Heating,60,Leg,2,7.918,0,0
Heliothermy,TV14,Torres Vedras,Heating,60,Foot,-1.4,7.918,0,0
Heliothermy,TV14,Torres Vedras,Heating,60,Tail,1.6,7.918,0,0
Heliothermy,TV16,Torres Vedras,Heating,0,Snout,0,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,0,Eye,0,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,0,Head,0,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,0,Dorsum,0,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,0,Leg,0,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,0,Foot,0,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,0,Tail,0,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,20,Snout,0.8,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,20,Eye,0.8,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,20,Head,0.9,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,20,Dorsum,1,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,20,Leg,0.9,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,20,Foot,0.6,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,20,Tail,1,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,40,Snout,1.3,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,40,Eye,1.5,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,40,Head,1.8,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,40,Dorsum,1.7,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,40,Leg,1.6,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,40,Foot,1,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,40,Tail,1.8,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,60,Snout,2,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,60,Eye,2.2,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,60,Head,2.6,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,60,Dorsum,2.5,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,60,Leg,2.5,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,60,Foot,1.5,6.6971,0,0
Heliothermy,TV16,Torres Vedras,Heating,60,Tail,2.8,6.6971,0,0
Heliothermy,TV2,Torres Vedras,Heating,0,Snout,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,0,Eye,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,0,Head,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,0,Dorsum,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,0,Leg,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,0,Foot,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,0,Tail,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,20,Snout,,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,20,Eye,,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,20,Head,,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,20,Dorsum,,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,20,Leg,,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,20,Foot,,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,20,Tail,,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,40,Snout,0.4,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,40,Eye,-0.3,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,40,Head,0.2,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,40,Dorsum,2.2,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,40,Leg,2.9,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,40,Foot,1.8,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,40,Tail,-0.1,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,60,Snout,1.4,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,60,Eye,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,60,Head,0.4,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,60,Dorsum,3,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,60,Leg,4.2,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,60,Foot,2.5,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Heating,60,Tail,0.5,12.0274,0,0
Thigmothermy,AY18,Ayamonte,Heating,0,Snout,0,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,0,Eye,0,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,0,Head,0,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,0,Dorsum,0,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,0,Leg,0,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,0,Foot,0,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,0,Tail,0,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,20,Snout,-0.1,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,20,Eye,0.6,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,20,Head,0.6,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,20,Dorsum,0.3,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,20,Leg,0.1,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,20,Foot,-0.2,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,20,Tail,0.3,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,40,Snout,0.2,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,40,Eye,1.2,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,40,Head,1.3,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,40,Dorsum,0.9,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,40,Leg,0.8,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,40,Foot,0.1,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,40,Tail,0.8,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,60,Snout,0.6,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,60,Eye,1.4,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,60,Head,1.8,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,60,Dorsum,1.5,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,60,Leg,1.4,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,60,Foot,0.3,7.667,0,0.5
Thigmothermy,AY18,Ayamonte,Heating,60,Tail,1,7.667,0,0.5
Thigmothermy,AY19,Ayamonte,Heating,0,Snout,0,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,0,Eye,0,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,0,Head,0,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,0,Dorsum,0,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,0,Leg,0,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,0,Foot,0,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,0,Tail,0,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,20,Snout,0.7,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,20,Eye,0.4,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,20,Head,0.4,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,20,Dorsum,0.5,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,20,Leg,1,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,20,Foot,1.1,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,20,Tail,0.4,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,40,Snout,1.4,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,40,Eye,0.8,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,40,Head,0.8,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,40,Dorsum,1,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,40,Leg,1.7,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,40,Foot,1.8,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,40,Tail,0.7,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,60,Snout,1.9,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,60,Eye,1.4,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,60,Head,1.4,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,60,Dorsum,1.6,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,60,Leg,2.5,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,60,Foot,2.2,10.8708,0,0
Thigmothermy,AY19,Ayamonte,Heating,60,Tail,1.2,10.8708,0,0
Thigmothermy,AY21,Ayamonte,Heating,0,Snout,0,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,0,Eye,0,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,0,Head,0,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,0,Dorsum,0,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,0,Leg,0,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,0,Foot,0,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,0,Tail,0,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,20,Snout,0.8,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,20,Eye,0.7,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,20,Head,0.9,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,20,Dorsum,0.9,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,20,Leg,0.9,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,20,Foot,0.5,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,20,Tail,1.1,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,40,Snout,1.1,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,40,Eye,1,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,40,Head,1.6,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,40,Dorsum,1.5,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,40,Leg,1.5,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,40,Foot,0.1,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,40,Tail,1.9,7.5546,0,0
Thigmothermy,AY21,Ayamonte,Heating,60,Snout,1.8,7.5546,0,0.5
Thigmothermy,AY21,Ayamonte,Heating,60,Eye,1.8,7.5546,0,0.5
Thigmothermy,AY21,Ayamonte,Heating,60,Head,2.3,7.5546,0,0.5
Thigmothermy,AY21,Ayamonte,Heating,60,Dorsum,2.1,7.5546,0,0.5
Thigmothermy,AY21,Ayamonte,Heating,60,Leg,2,7.5546,0,0.5
Thigmothermy,AY21,Ayamonte,Heating,60,Foot,0,7.5546,0,0.5
Thigmothermy,AY21,Ayamonte,Heating,60,Tail,2.6,7.5546,0,0.5
Thigmothermy,AY6,Ayamonte,Heating,0,Snout,0,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,0,Eye,0,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,0,Head,0,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,0,Dorsum,0,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,0,Leg,0,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,0,Foot,0,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,0,Tail,0,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,20,Snout,0.3,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,20,Eye,0.6,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,20,Head,0.7,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,20,Dorsum,0.8,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,20,Leg,0.9,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,20,Foot,0.8,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,20,Tail,1.1,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,40,Snout,0.8,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,40,Eye,1.2,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,40,Head,1.3,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,40,Dorsum,1.5,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,40,Leg,1.5,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,40,Foot,1.5,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,40,Tail,2.1,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,60,Snout,1.4,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,60,Eye,1.9,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,60,Head,2.2,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,60,Dorsum,2.5,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,60,Leg,2.3,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,60,Foot,2.1,6.9866,0,0
Thigmothermy,AY6,Ayamonte,Heating,60,Tail,3,6.9866,0,0
Thigmothermy,AY7,Ayamonte,Heating,0,Snout,0,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,0,Eye,0,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,0,Head,0,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,0,Dorsum,,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,0,Leg,0,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,0,Foot,0,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,0,Tail,0,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,20,Snout,0.4,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,20,Eye,0.6,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,20,Head,0.6,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,20,Dorsum,,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,20,Leg,0.8,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,20,Foot,0.7,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,20,Tail,1.2,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,40,Snout,0.7,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,40,Eye,1,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,40,Head,0.9,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,40,Dorsum,,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,40,Leg,1.5,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,40,Foot,1.2,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,40,Tail,2,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,60,Snout,1,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,60,Eye,1.5,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,60,Head,1.5,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,60,Dorsum,,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,60,Leg,2.1,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,60,Foot,1.5,7.2759,0,0.5
Thigmothermy,AY7,Ayamonte,Heating,60,Tail,2.8,7.2759,0,0.5
Thigmothermy,EV1,Evora,Heating,0,Snout,0,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,0,Eye,0,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,0,Head,0,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,0,Dorsum,0,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,0,Leg,0,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,0,Foot,0,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,0,Tail,0,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,20,Snout,0.3,6.5996,0,1
Thigmothermy,EV1,Evora,Heating,20,Eye,0.6,6.5996,0,1
Thigmothermy,EV1,Evora,Heating,20,Head,0.7,6.5996,0,1
Thigmothermy,EV1,Evora,Heating,20,Dorsum,0.7,6.5996,0,1
Thigmothermy,EV1,Evora,Heating,20,Leg,0.9,6.5996,0,1
Thigmothermy,EV1,Evora,Heating,20,Foot,1,6.5996,0,1
Thigmothermy,EV1,Evora,Heating,20,Tail,0.7,6.5996,0,1
Thigmothermy,EV1,Evora,Heating,40,Snout,,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,40,Eye,,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,40,Head,,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,40,Dorsum,,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,40,Leg,,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,40,Foot,,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,40,Tail,,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,60,Snout,0.9,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,60,Eye,1.7,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,60,Head,2,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,60,Dorsum,2.1,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,60,Leg,3.3,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,60,Foot,3.2,6.5996,0,0
Thigmothermy,EV1,Evora,Heating,60,Tail,2,6.5996,0,0
Thigmothermy,EV12,Evora,Heating,0,Snout,0,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,0,Eye,0,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,0,Head,0,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,0,Dorsum,0,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,0,Leg,0,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,0,Foot,0,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,0,Tail,0,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,20,Snout,0.1,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,20,Eye,0.2,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,20,Head,0.2,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,20,Dorsum,0.2,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,20,Leg,0.3,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,20,Foot,0.7,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,20,Tail,0.4,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,40,Snout,0.2,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,40,Eye,0.5,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,40,Head,0.4,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,40,Dorsum,0.4,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,40,Leg,0.7,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,40,Foot,1.1,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,40,Tail,0.7,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,60,Snout,0.8,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,60,Eye,0.8,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,60,Head,0.5,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,60,Dorsum,0.4,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,60,Leg,1,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,60,Foot,1.3,9.6202,1,1
Thigmothermy,EV12,Evora,Heating,60,Tail,1.1,9.6202,1,1
Thigmothermy,EV17,Evora,Heating,0,Snout,0,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,0,Eye,0,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,0,Head,0,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,0,Dorsum,0,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,0,Leg,0,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,0,Foot,0,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,0,Tail,0,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,20,Snout,1.1,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,20,Eye,0.6,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,20,Head,0.7,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,20,Dorsum,0.7,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,20,Leg,1.1,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,20,Foot,0.9,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,20,Tail,0.8,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,40,Snout,1.8,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,40,Eye,1.4,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,40,Head,1.4,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,40,Dorsum,1.4,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,40,Leg,1.9,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,40,Foot,1.7,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,40,Tail,1.5,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,60,Snout,2.4,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,60,Eye,2,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,60,Head,2.2,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,60,Dorsum,2.2,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,60,Leg,2.8,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,60,Foot,2.5,10.4821,0,0
Thigmothermy,EV17,Evora,Heating,60,Tail,2.3,10.4821,0,0
Thigmothermy,EV19,Evora,Heating,0,Snout,0,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,0,Eye,0,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,0,Head,0,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,0,Dorsum,0,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,0,Leg,0,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,0,Foot,0,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,0,Tail,0,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,20,Snout,1.2,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,20,Eye,0.4,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,20,Head,0.5,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,20,Dorsum,0.6,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,20,Leg,1.4,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,20,Foot,2.2,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,20,Tail,0.6,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,40,Snout,1.9,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,40,Eye,0.9,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,40,Head,1,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,40,Dorsum,1.1,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,40,Leg,2.6,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,40,Foot,3.4,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,40,Tail,1.3,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,60,Snout,3.1,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,60,Eye,1.5,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,60,Head,1.8,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,60,Dorsum,1.8,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,60,Leg,3.8,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,60,Foot,4.2,11.6157,0,0
Thigmothermy,EV19,Evora,Heating,60,Tail,2.3,11.6157,0,0
Thigmothermy,EV8,Evora,Heating,0,Snout,0,9.5652,1,0.5
Thigmothermy,EV8,Evora,Heating,0,Eye,0,9.5652,1,0.5
Thigmothermy,EV8,Evora,Heating,0,Head,0,9.5652,1,0.5
Thigmothermy,EV8,Evora,Heating,0,Dorsum,0,9.5652,1,0.5
Thigmothermy,EV8,Evora,Heating,0,Leg,0,9.5652,1,0.5
Thigmothermy,EV8,Evora,Heating,0,Foot,0,9.5652,1,0.5
Thigmothermy,EV8,Evora,Heating,0,Tail,0,9.5652,1,0.5
Thigmothermy,EV8,Evora,Heating,20,Snout,0.2,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,20,Eye,0.4,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,20,Head,0.5,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,20,Dorsum,0.6,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,20,Leg,1,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,20,Foot,1.2,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,20,Tail,0.7,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,40,Snout,0.3,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,40,Eye,0.5,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,40,Head,0.9,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,40,Dorsum,1.1,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,40,Leg,1.7,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,40,Foot,2,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,40,Tail,1.2,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,60,Snout,0.4,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,60,Eye,0.8,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,60,Head,1.4,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,60,Dorsum,1.4,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,60,Leg,2.4,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,60,Foot,2.7,9.5652,1,0
Thigmothermy,EV8,Evora,Heating,60,Tail,2,9.5652,1,0
Thigmothermy,PT1,Portimao,Heating,0,Snout,0,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,0,Eye,0,10.9363,1,0
